MELANIA,BUY,LIMIT,IOC,12.23,2.649527,2.598000,FILLED,12.23,12.23,1737910422612,32.40371521
MELANIA,BUY,LIMIT,IOC,12.23,2.649527,2.598000,FILLED,12.23,12.23,1737910422612,32.40371521
VINE,BUY,LIMIT,IOC,2102,0.4218021,0.4163170,FILLED,839,2102,1737910423089,886.6280142
VINE,BUY,LIMIT,IOC,2102,0.4218021,0.4163170,FILLED,839,2102,1737910423089,886.6280142
VINE,BUY,LIMIT,IOC,4962,0.4230561,0.4175788,FILLED,2186,4962,1737910424755,2099.2043682
VINE,BUY,LIMIT,IOC,4962,0.4230561,0.4175788,FILLED,2186,4962,1737910424755,2099.2043682
VINE,BUY,LIMIT,IOC,19,0.4238010,0.4181100,FILLED,19,19,1737910426680,8.052219
VINE,BUY,LIMIT,IOC,19,0.4238010,0.4181100,FILLED,19,19,1737910426680,8.052219
SPELL,BUY,LIMIT,IOC,329936,0.0013235,0.0013021,FILLED,218773,329936,1737910426758,436.670296
JUP,BUY,LIMIT,IOC,245,1.2394876,1.2276000,FILLED,245,245,1737910426758,303.674462
TAO,BUY,LIMIT,IOC,1.018,448.83,444.34,FILLED,0.335,1.018,1737910426758,456.90894
SPELL,BUY,LIMIT,IOC,329936,0.0013235,0.0013021,FILLED,218773,329936,1737910426758,436.670296
JUP,BUY,LIMIT,IOC,245,1.2394876,1.2276000,FILLED,245,245,1737910426758,303.674462
TAO,BUY,LIMIT,IOC,1.018,448.83,444.34,FILLED,0.335,1.018,1737910426758,456.90894
VINE,BUY,LIMIT,IOC,99,0.4241192,0.4165793,FILLED,78,99,1737910430147,41.987800799999995
VINE,BUY,LIMIT,IOC,99,0.4241192,0.4165793,FILLED,78,99,1737910430147,41.987800799999995
PENGU,BUY,LIMIT,IOC,118489,0.0266005,0.0263559,FILLED,4011,118489,1737910430401,3151.8666445
PENGU,BUY,LIMIT,IOC,118489,0.0266005,0.0263559,FILLED,4011,118489,1737910430401,3151.8666445
PENGU,BUY,LIMIT,IOC,644,0.0266207,0.0263650,FILLED,644,644,1737910435090,17.1437308
PENGU,BUY,LIMIT,IOC,644,0.0266207,0.0263650,FILLED,644,644,1737910435090,17.1437308
TRUMP,BUY,LIMIT,IOC,1.05,29.654790,29.361000,FILLED,1.05,1.05,1737910435646,31.1375295
TRUMP,BUY,LIMIT,IOC,1.05,29.654790,29.361000,FILLED,1.05,1.05,1737910435646,31.1375295
PENGU,BUY,LIMIT,IOC,12622,0.0266224,0.0263562,FILLED,2818,12622,1737910436459,336.02793280000003
PENGU,BUY,LIMIT,IOC,12622,0.0266224,0.0263562,FILLED,2818,12622,1737910436459,336.02793280000003
MELANIA,BUY,LIMIT,IOC,146.16,2.651871,2.603000,FILLED,146.16,146.16,1737910441408,387.59746535999994
MELANIA,BUY,LIMIT,IOC,146.16,2.651871,2.603000,FILLED,146.16,146.16,1737910441408,387.59746535999994
PENGU,BUY,LIMIT,IOC,2891,0.0266301,0.0263788,FILLED,2511,2891,1737910446082,76.9876191
PENGU,BUY,LIMIT,IOC,2891,0.0266301,0.0263788,FILLED,2511,2891,1737910446082,76.9876191
SPELL,BUY,LIMIT,IOC,24085,0.0013302,0.0013054,FILLED,24085,24085,1737910459097,32.037867
SPELL,BUY,LIMIT,IOC,24085,0.0013302,0.0013054,FILLED,24085,24085,1737910459097,32.037867
PENGU,BUY,LIMIT,IOC,4497,0.0266412,0.0263814,FILLED,478,4497,1737910468142,119.8054764
PENGU,BUY,LIMIT,IOC,4497,0.0266412,0.0263814,FILLED,478,4497,1737910468142,119.8054764
SPELL,BUY,LIMIT,IOC,368023,0.0013311,0.0013106,FILLED,368023,368023,1737910481069,489.8754153
SPELL,BUY,LIMIT,IOC,368023,0.0013311,0.0013106,FILLED,368023,368023,1737910481069,489.8754153
TRUMP,BUY,LIMIT,IOC,1.71,29.607288,29.320000,FILLED,1.71,1.71,1737910481743,50.62846248
TRUMP,BUY,LIMIT,IOC,1.71,29.607288,29.320000,FILLED,1.71,1.71,1737910481743,50.62846248
SPELL,BUY,LIMIT,IOC,20533,0.0013359,0.0013072,FILLED,10148,20533,1737910483266,27.430034700000004
SPELL,BUY,LIMIT,IOC,20533,0.0013359,0.0013072,FILLED,10148,20533,1737910483266,27.430034700000004
SKL,SELL,LIMIT,IOC,471,0.05208,0.05260,FILLED,471,471,1737910492208,24.52968
SKL,SELL,LIMIT,IOC,471,0.05208,0.05260,FILLED,471,471,1737910492208,24.52968
SKL,SELL,LIMIT,IOC,7555,0.05206,0.05255,FILLED,1224,7555,1737910494105,393.3133
SKL,SELL,LIMIT,IOC,7555,0.05206,0.05255,FILLED,1224,7555,1737910494105,393.3133
